2931,4
2932,3
2933,3
2934,1
2935,4
2936,3
2937,3
2938,3
2939,3
2940,4
2941,1
2942,3
2943,3
2944,3
2945,1
2946,4
2947,4
2948,3
2949,4
2950,3
2951,3
2952,3
2953,3
2954,2
2955,2
2956,1
2957,4
2958,4
2959,4
2960,3
2961,4
2962,4
2963,1
2964,3
2965,4
2966,2
2967,4
2968,3
2969,2
2970,1
2971,3
2972,2
2973,2
2974,4
2975,4
2976,4
2977,2
2978,1
2979,4
2980,4
2981,4
2982,1
2983,4
2984,4
2985,1
2986,4
2987,2
2988,2
2989,3
2990,4
2991,3
2992,2
2993,2
2994,4
2995,4
2996,4
2997,3
2998,4
2999,2
3000,2
3001,1
3002,2
3003,3
3004,3
3005,4
3006,1
3007,1
3008,3
3009,3
3010,4
3011,3
3012,2
3013,3
3014,3
3015,2
3016,4
3017,1
3018,4
3019,4
3020,4
3021,4
3022,3
3023,3
3024,3
3025,2
3026,4
3027,4
3028,1
3029,2
3030,4
3031,4
3032,1
3033,3
3034,3
3035,2
3036,1
3037,4
3038,3
3039,4
3040,2
3041,4
3042,3
3043,1
3044,2
3045,3
3046,1
3047,4
3048,1
3049,3
3050,4
3051,4
3052,1
3053,3
3054,4
3055,4
3056,2
3057,4
3058,4
3059,3
3060,2
3061,1
3062,1
3063,1
3064,1
3065,4
3066,4
3067,3
3068,2
3069,1
3070,1
3071,4
3072,1
3073,2
3074,4
3075,4
3076,3
3077,4
3078,4
3079,3
3080,4
3081,3
3082,1
3083,3
3084,3
3085,3
3086,4
3087,3
3088,4
3089,1
3090,1
3091,4
3092,4
3093,4
3094,1
3095,3
3096,3
3097,4
3098,3
3099,4
3100,4
3101,1
3102,1
3103,4
3104,1
3105,2
3106,4
3107,3
3108,3
3109,1
3110,3
3111,3
3112,1
3113,4
3114,4
3115,4
3116,3
3117,3
3118,1
3119,4
3120,4
3121,4
3122,4
3123,2
3124,4
3125,1
3126,2
3127,2
3128,1
3129,4
3130,2
3131,2
3132,1
3133,1
3134,4
3135,4
3136,3
3137,4
3138,4
3139,4
3140,3
3141,3
3142,1
3143,1
3144,1
3145,4
3146,3
3147,4
3148,4
3149,4
3150,3
3151,2
3152,4
3153,2
3154,4
3155,4
3156,3
3157,3
3158,1
3159,2
3160,4
3161,3
3162,1
3163,4
3164,2
3165,3
3166,1
3167,3
3168,2
3169,4
3170,4
3171,1
3172,1
3173,2
3174,4
3175,3
3176,1
3177,4
3178,1
3179,2
3180,4
3181,4
3182,4
3183,2
3184,1
3185,4
3186,4
3187,3
3188,2
3189,3
3190,1
3191,4
3192,1
3193,4
3194,1
3195,1
3196,4
3197,3
3198,3
3199,2
3200,3
3201,3
3202,3
3203,3
3204,3
3205,4
3206,2
3207,4
3208,4
3209,2
3210,4
3211,3
3212,3
3213,3
3214,2
3215,3
3216,4
3217,2
3218,3
3219,4
3220,1
3221,4
3222,3
3223,4
3224,4
3225,4
3226,4
3227,4
3228,3
3229,2
3230,4
3231,1
3232,4
3233,2
3234,1
3235,2
3236,1
3237,2
3238,4
3239,3
3240,4
3241,4
3242,1
3243,4
3244,1
3245,3
3246,2
3247,4
3248,4
3249,4
3250,4
3251,2
3252,3
3253,3
3254,3
3255,2
3256,2
3257,4
3258,3
3259,1
3260,1
3261,2
3262,4
3263,1
3264,4
3265,3
3266,3
3267,4
3268,3
3269,4
3270,1
3271,4
3272,4
3273,4
3274,3
3275,1
3276,1
3277,4
3278,4
3279,2
3280,4
3281,1
3282,4
3283,4
3284,4
3285,3
3286,3
3287,3
3288,2
3289,3
3290,2
3291,4
3292,4
3293,4
3294,4
3295,1
3296,4
3297,2
3298,1
3299,3
3300,3
3301,4
3302,4
3303,1
3304,3
3305,4
3306,2
3307,3
3308,1
3309,4
3310,4
3311,4
3312,1
3313,2
3314,4
3315,4
3316,1
3317,4
3318,2
3319,2
3320,2
3321,4
3322,1
3323,1
3324,1
3325,1
3326,1
3327,3
3328,3
3329,1
3330,3
3331,4
3332,3
3333,1
3334,3
3335,3
3336,2
3337,4
3338,4
3339,4
3340,2
3341,1
3342,1
3343,2
3344,3
3345,4
3346,2
3347,4
3348,3
3349,3
3350,2
3351,2
3352,3
3353,4
3354,3
3355,3
3356,1
3357,1
3358,4
3359,4
3360,2
3361,2
3362,4
3363,1
3364,1
3365,4
3366,3
3367,1
3368,3
3369,3
3370,3
3371,4
3372,3
3373,2
3374,3
3375,3
3376,3
3377,3
3378,1
3379,4
3380,3
3381,1
3382,4
3383,2
3384,4
3385,1
3386,1
3387,2
3388,4
3389,3
3390,3
3391,2
3392,4
3393,2
3394,1
3395,1
3396,2
3397,3
3398,1
3399,3
3400,1
3401,2
3402,4
3403,4
3404,2
3405,3
3406,4
3407,3
3408,3
3409,1
3410,4
3411,3
3412,4
3413,3
3414,1
3415,1
3416,3
3417,1
3418,1
3419,4
3420,3
3421,4
3422,4
3423,4
3424,2
3425,2
3426,4
3427,2
3428,4
3429,2
3430,1
3431,4
3432,3
3433,3
3434,2
3435,3
3436,4
3437,1
3438,3
3439,1
3440,1
3441,1
3442,4
3443,3
3444,3
3445,1
3446,2
3447,4
3448,3
3449,2
3450,3
3451,4
3452,4
3453,4
3454,1
3455,1
3456,4
3457,1
3458,4
3459,2
3460,3
3461,1
3462,2
3463,2
3464,2
3465,4
3466,2
3467,3
3468,2
3469,4
3470,1
3471,3
3472,2
3473,3
3474,1
3475,1
3476,1
3477,4
3478,4
3479,4
3480,4
3481,1
3482,1
3483,1
3484,1
3485,1
3486,4
3487,4
3488,1
3489,3
3490,2
3491,4
3492,4
3493,4
3494,2
3495,2
3496,1
3497,4
3498,3
3499,2
3500,1
3501,3
3502,1
3503,3
3504,1
3505,3
3506,4
3507,1
3508,4
3509,2
3510,2
3511,1
3512,1
3513,3
3514,1
3515,1
3516,4
3517,4
3518,1
3519,1
3520,3
3521,2
3522,1
3523,1
3524,4
3525,1
3526,3
3527,3
3528,2
3529,1
3530,2
3531,4
3532,1
3533,3
3534,4
3535,3
3536,1
3537,1
3538,1
3539,2
3540,4
3541,3
3542,3
3543,3
3544,3
3545,4
3546,2
3547,1
3548,2
3549,3
3550,3
3551,3
3552,4
3553,1
3554,4
3555,4
3556,4
3557,1
3558,4
3559,4
3560,4
3561,4
3562,3
3563,3
3564,4
3565,3
3566,1
3567,3
3568,3
3569,3
3570,3
3571,4
3572,4
3573,3
3574,1
3575,4
3576,3
3577,3
3578,4
3579,1
3580,2
3581,4
3582,1
3583,4
3584,3
3585,4
3586,4
3587,3
3588,1
3589,3
3590,1
3591,2
3592,1
3593,4
3594,1
3595,4
3596,3
3597,3
3598,3
3599,3
3600,3
3601,3
3602,4
3603,2
3604,4
3605,4
3606,3
3607,4
3608,1
3609,3
3610,4
3611,1
3612,1
3613,3
3614,1
3615,4
3616,3
3617,4
3618,3
3619,1
3620,2
3621,2
3622,1
3623,3
3624,2
3625,2
3626,1
3627,2
3628,4
3629,4
3630,1
3631,3
3632,1
3633,3
3634,4
3635,3
3636,1
3637,1
3638,3
3639,1
3640,2
3641,1
3642,2
3643,2
3644,1
3645,2
3646,3
3647,4
3648,4
3649,3
3650,4
3651,4
3652,4
3653,3
3654,4
3655,3
3656,4
3657,4
3658,4
3659,4
3660,1
3661,3
3662,1
3663,3
3664,4
3665,2
3666,3
3667,3
3668,3
3669,1
3670,3
3671,2
3672,4
3673,1
3674,3
3675,1
3676,1
3677,4
3678,2
3679,3
3680,3
3681,4
3682,1
3683,4
3684,1
3685,3
3686,4
3687,2
3688,1
3689,2
3690,3
3691,2
3692,1
3693,3
3694,3
3695,4
3696,4
3697,3
3698,2
3699,2
3700,1
3701,1
3702,4
3703,3
3704,2
3705,4
3706,3
3707,1
3708,1
3709,1
3710,3
3711,3
3712,3
3713,3
3714,1
3715,1
3716,1
3717,3
3718,3
3719,3
3720,1
3721,4
3722,2
3723,3
