2931,3
2932,3
2933,3
2934,1
2935,3
2936,1
2937,3
2938,3
2939,3
2940,3
2941,2
2942,3
2943,3
2944,3
2945,1
2946,3
2947,3
2948,3
2949,3
2950,3
2951,3
2952,3
2953,3
2954,3
2955,1
2956,1
2957,3
2958,4
2959,3
2960,3
2961,3
2962,3
2963,1
2964,3
2965,3
2966,2
2967,4
2968,3
2969,3
2970,1
2971,3
2972,3
2973,4
2974,3
2975,4
2976,3
2977,2
2978,3
2979,3
2980,3
2981,4
2982,1
2983,4
2984,3
2985,3
2986,4
2987,3
2988,2
2989,3
2990,3
2991,3
2992,3
2993,1
2994,3
2995,3
2996,4
2997,3
2998,3
2999,2
3000,1
3001,1
3002,1
3003,3
3004,3
3005,3
3006,3
3007,1
3008,3
3009,3
3010,1
3011,3
3012,2
3013,3
3014,3
3015,2
3016,3
3017,3
3018,3
3019,3
3020,3
3021,3
3022,3
3023,3
3024,3
3025,2
3026,4
3027,3
3028,1
3029,2
3030,3
3031,3
3032,1
3033,3
3034,3
3035,2
3036,1
3037,3
3038,3
3039,3
3040,3
3041,3
3042,3
3043,1
3044,2
3045,3
3046,4
3047,3
3048,1
3049,3
3050,3
3051,4
3052,3
3053,4
3054,3
3055,3
3056,3
3057,4
3058,3
3059,3
3060,4
3061,4
3062,1
3063,3
3064,1
3065,3
3066,4
3067,3
3068,3
3069,1
3070,3
3071,3
3072,1
3073,1
3074,3
3075,4
3076,3
3077,4
3078,3
3079,3
3080,4
3081,3
3082,3
3083,3
3084,3
3085,3
3086,3
3087,3
3088,3
3089,4
3090,1
3091,3
3092,3
3093,1
3094,1
3095,3
3096,3
3097,3
3098,3
3099,4
3100,4
3101,1
3102,1
3103,3
3104,4
3105,2
3106,3
3107,3
3108,4
3109,1
3110,4
3111,3
3112,4
3113,4
3114,4
3115,3
3116,3
3117,3
3118,1
3119,3
3120,4
3121,4
3122,3
3123,3
3124,3
3125,1
3126,3
3127,1
3128,3
3129,3
3130,4
3131,3
3132,2
3133,3
3134,4
3135,3
3136,3
3137,3
3138,4
3139,4
3140,3
3141,3
3142,3
3143,3
3144,1
3145,3
3146,3
3147,4
3148,3
3149,4
3150,3
3151,3
3152,3
3153,3
3154,3
3155,1
3156,3
3157,3
3158,3
3159,3
3160,3
3161,3
3162,1
3163,4
3164,2
3165,3
3166,1
3167,3
3168,3
3169,1
3170,4
3171,1
3172,3
3173,1
3174,4
3175,3
3176,1
3177,3
3178,1
3179,1
3180,3
3181,3
3182,3
3183,2
3184,1
3185,4
3186,3
3187,3
3188,1
3189,3
3190,1
3191,3
3192,1
3193,3
3194,3
3195,1
3196,3
3197,3
3198,3
3199,1
3200,3
3201,3
3202,3
3203,3
3204,3
3205,3
3206,1
3207,3
3208,3
3209,1
3210,1
3211,4
3212,3
3213,3
3214,2
3215,3
3216,3
3217,1
3218,3
3219,3
3220,4
3221,3
3222,3
3223,3
3224,3
3225,3
3226,3
3227,3
3228,3
3229,3
3230,3
3231,1
3232,3
3233,2
3234,1
3235,3
3236,1
3237,2
3238,3
3239,3
3240,4
3241,4
3242,1
3243,3
3244,1
3245,3
3246,3
3247,3
3248,3
3249,1
3250,4
3251,1
3252,3
3253,2
3254,3
3255,3
3256,3
3257,4
3258,3
3259,4
3260,4
3261,1
3262,3
3263,3
3264,4
3265,3
3266,3
3267,3
3268,3
3269,3
3270,1
3271,3
3272,3
3273,4
3274,3
3275,1
3276,1
3277,4
3278,3
3279,3
3280,4
3281,4
3282,3
3283,4
3284,4
3285,3
3286,3
3287,3
3288,3
3289,4
3290,3
3291,3
3292,4
3293,4
3294,3
3295,1
3296,3
3297,3
3298,1
3299,3
3300,3
3301,3
3302,3
3303,1
3304,3
3305,4
3306,1
3307,1
3308,1
3309,3
3310,3
3311,3
3312,1
3313,3
3314,3
3315,3
3316,4
3317,4
3318,3
3319,1
3320,1
3321,3
3322,1
3323,1
3324,1
3325,1
3326,3
3327,3
3328,3
3329,1
3330,3
3331,4
3332,3
3333,4
3334,3
3335,3
3336,2
3337,4
3338,4
3339,4
3340,3
3341,1
3342,1
3343,3
3344,3
3345,3
3346,1
3347,3
3348,3
3349,3
3350,3
3351,1
3352,3
3353,3
3354,4
3355,3
3356,1
3357,1
3358,3
3359,4
3360,2
3361,2
3362,3
3363,3
3364,1
3365,3
3366,3
3367,1
3368,3
3369,3
3370,3
3371,3
3372,3
3373,3
3374,3
3375,3
3376,3
3377,3
3378,1
3379,3
3380,3
3381,1
3382,3
3383,1
3384,3
3385,1
3386,3
3387,1
3388,4
3389,3
3390,3
3391,4
3392,4
3393,3
3394,1
3395,1
3396,3
3397,3
3398,3
3399,3
3400,1
3401,1
3402,3
3403,4
3404,3
3405,3
3406,3
3407,1
3408,3
3409,1
3410,4
3411,3
3412,3
3413,3
3414,3
3415,1
3416,3
3417,2
3418,1
3419,3
3420,3
