2931,4
2932,4
2933,3
2934,1
2935,4
2936,1
2937,3
2938,3
2939,3
2940,3
2941,1
2942,3
2943,3
2944,3
2945,1
2946,4
2947,4
2948,3
2949,3
2950,3
2951,4
2952,3
2953,3
2954,3
2955,4
2956,1
2957,3
2958,4
2959,4
2960,4
2961,3
2962,4
2963,2
2964,3
2965,3
2966,2
2967,4
2968,3
2969,3
2970,1
2971,3
2972,3
2973,4
2974,4
2975,4
2976,4
2977,2
2978,3
2979,4
2980,4
2981,4
2982,1
2983,3
2984,4
2985,3
2986,4
2987,3
2988,2
2989,4
2990,1
2991,4
2992,4
2993,1
2994,3
2995,4
2996,4
2997,3
2998,4
2999,2
3000,2
3001,3
3002,1
3003,3
3004,3
3005,4
3006,3
3007,1
3008,3
3009,3
3010,3
3011,3
3012,2
3013,3
3014,3
3015,2
3016,3
3017,1
3018,3
3019,4
3020,3
3021,1
3022,3
3023,3
3024,3
3025,2
3026,4
3027,3
3028,1
3029,3
3030,3
3031,3
3032,1
3033,3
3034,3
3035,3
3036,2
3037,4
3038,3
3039,3
3040,4
3041,3
3042,3
3043,4
3044,2
3045,3
3046,2
3047,3
3048,1
3049,4
3050,1
3051,4
3052,3
3053,4
3054,4
3055,4
3056,1
3057,4
3058,3
3059,4
3060,4
3061,3
3062,1
3063,3
3064,1
3065,4
3066,4
3067,3
3068,4
3069,4
3070,3
3071,3
3072,1
3073,3
3074,4
3075,3
3076,3
3077,3
3078,4
3079,3
3080,3
3081,4
3082,3
3083,3
3084,3
3085,3
3086,4
3087,3
3088,4
3089,4
3090,1
3091,3
3092,4
3093,4
3094,1
3095,3
3096,4
3097,3
3098,3
3099,4
3100,4
3101,1
3102,1
3103,3
3104,4
3105,3
3106,3
3107,4
3108,4
3109,1
3110,3
3111,3
3112,4
3113,3
3114,4
3115,4
3116,3
3117,3
3118,3
3119,3
3120,4
3121,4
3122,3
3123,3
3124,4
3125,2
3126,4
3127,1
3128,2
3129,4
3130,4
3131,3
3132,2
3133,3
3134,3
3135,3
3136,3
3137,3
3138,4
3139,3
3140,4
3141,3
3142,4
