2931,4
2932,3
2933,3
2934,1
2935,4
2936,3
2937,1
2938,3
2939,4
2940,1
2941,1
2942,3
2943,3
2944,4
2945,1
2946,3
2947,4
2948,3
2949,3
2950,4
2951,3
2952,3
2953,4
2954,3
2955,2
2956,2
2957,4
2958,3
2959,3
2960,3
2961,4
2962,3
2963,1
2964,3
2965,3
2966,1
2967,4
2968,3
2969,3
2970,1
2971,3
2972,3
2973,3
2974,1
2975,3
2976,4
2977,1
2978,2
2979,4
2980,4
2981,4
2982,1
2983,4
2984,4
2985,1
2986,3
2987,2
2988,1
2989,3
2990,3
2991,4
2992,3
2993,1
2994,4
2995,4
2996,4
2997,4
2998,4
2999,2
3000,1
3001,1
3002,1
3003,4
3004,3
3005,3
3006,3
3007,1
3008,4
3009,3
3010,4
3011,3
3012,2
3013,3
3014,4
3015,4
3016,4
3017,1
3018,3
3019,4
3020,4
3021,4
3022,3
3023,3
3024,3
3025,2
3026,4
3027,3
3028,1
3029,2
3030,2
3031,4
3032,1
3033,4
3034,4
3035,3
3036,1
3037,4
3038,3
3039,3
3040,3
3041,4
3042,3
3043,4
3044,4
3045,1
3046,1
3047,4
3048,1
3049,4
3050,4
3051,4
3052,4
3053,3
3054,4
3055,4
3056,1
3057,4
3058,4
3059,3
3060,1
3061,1
3062,1
3063,1
3064,1
3065,4
3066,4
3067,4
3068,3
3069,1
3070,1
3071,4
3072,2
3073,1
3074,4
3075,1
3076,3
3077,3
3078,4
3079,3
3080,4
3081,3
3082,4
3083,3
3084,4
3085,3
3086,4
3087,3
3088,4
3089,4
3090,1
3091,3
3092,3
3093,3
3094,1
3095,3
3096,1
3097,3
3098,3
3099,4
3100,4
3101,1
3102,1
3103,4
3104,1
3105,2
3106,3
3107,3
3108,3
3109,1
3110,3
3111,3
3112,1
3113,4
3114,4
3115,3
3116,3
3117,3
3118,2
3119,3
3120,4
3121,4
3122,3
3123,3
3124,4
3125,1
3126,4
3127,3
3128,3
3129,4
3130,4
3131,2
3132,1
3133,4
3134,4
3135,4
3136,3
3137,4
3138,4
3139,4
3140,2
3141,4
3142,4
3143,1
3144,2
3145,4
3146,4
3147,3
3148,4
3149,4
3150,1
3151,3
3152,3
3153,2
3154,4
3155,1
3156,3
3157,3
3158,2
3159,4
3160,3
3161,3
3162,1
3163,4
3164,2
3165,3
3166,1
3167,3
3168,1
3169,1
3170,3
3171,1
3172,1
3173,3
3174,3
3175,3
3176,3
3177,2
3178,1
3179,1
3180,1
3181,4
3182,1
3183,2
3184,1
3185,2
3186,4
3187,3
3188,1
3189,3
3190,1
3191,1
3192,1
3193,4
3194,3
3195,1
3196,3
3197,3
3198,3
3199,3
3200,3
3201,3
3202,3
3203,3
3204,3
3205,1
3206,1
3207,4
3208,2
3209,1
3210,4
3211,3
3212,3
3213,3
3214,2
3215,3
3216,4
3217,2
3218,3
3219,4
3220,4
3221,4
3222,3
3223,4
3224,4
3225,1
3226,4
3227,4
3228,3
3229,3
3230,3
3231,1
3232,4
3233,2
3234,4
3235,4
3236,1
3237,1
3238,3
3239,3
3240,1
3241,4
3242,4
3243,4
3244,1
3245,3
3246,3
3247,4
3248,3
3249,3
3250,4
3251,2
3252,1
3253,4
3254,3
3255,3
3256,3
3257,4
3258,3
3259,4
3260,4
3261,3
3262,3
3263,1
3264,4
3265,3
3266,3
3267,3
3268,3
3269,3
3270,1
3271,4
3272,3
3273,4
3274,3
3275,3
3276,1
3277,1
3278,4
3279,1
3280,3
3281,1
3282,1
3283,4
3284,1
3285,1
3286,3
3287,3
3288,2
3289,3
3290,3
3291,2
3292,4
3293,3
3294,3
3295,1
3296,4
3297,3
3298,1
3299,3
3300,3
3301,3
3302,3
3303,1
3304,3
3305,4
3306,2
3307,1
3308,1
3309,1
3310,4
3311,3
3312,1
3313,3
3314,3
3315,4
3316,1
3317,4
3318,3
3319,2
3320,1
3321,3
3322,4
3323,1
3324,2
3325,1
3326,3
3327,3
3328,3
3329,1
3330,3
3331,4
3332,4
3333,4
3334,3
3335,4
3336,2
3337,3
3338,4
3339,3
3340,3
3341,1
3342,1
3343,3
3344,3
3345,4
3346,1
3347,4
3348,3
3349,3
3350,3
3351,3
3352,4
3353,4
3354,3
3355,3
3356,1
3357,1
3358,3
3359,4
3360,1
3361,2
3362,4
3363,4
3364,1
3365,4
3366,3
3367,1
3368,3
3369,3
3370,3
3371,4
3372,3
3373,3
3374,3
3375,4
3376,3
3377,3
3378,2
3379,3
3380,4
3381,1
3382,4
3383,2
3384,3
3385,1
3386,4
3387,3
3388,4
3389,3
3390,2
3391,4
3392,4
3393,3
3394,1
3395,3
3396,3
3397,3
3398,3
3399,3
3400,3
3401,2
3402,3
3403,4
3404,1
3405,3
3406,3
3407,3
3408,4
3409,1
3410,3
3411,3
3412,4
3413,1
3414,3
3415,3
3416,2
3417,1
3418,1
3419,3
3420,1
3421,4
3422,3
3423,4
3424,2
3425,2
3426,2
3427,1
3428,2
3429,3
3430,1
3431,4
3432,3
3433,3
3434,2
3435,3
3436,4
3437,1
3438,3
3439,1
3440,1
3441,3
3442,4
3443,4
3444,3
3445,1
3446,4
3447,1
3448,3
3449,3
3450,3
3451,4
3452,4
3453,4
3454,1
3455,1
3456,4
3457,1
3458,4
3459,3
3460,3
3461,1
3462,1
3463,3
3464,4
3465,3
3466,4
3467,4
3468,3
3469,3
3470,3
3471,3
3472,3
3473,3
3474,4
3475,1
3476,1
3477,4
3478,3
3479,3
3480,4
3481,1
3482,2
3483,1
3484,1
3485,3
3486,3
3487,3
3488,1
3489,3
3490,1
3491,3
3492,3
3493,1
3494,3
3495,2
3496,1
3497,4
3498,3
3499,3
3500,1
3501,4
3502,1
3503,3
3504,1
3505,3
3506,4
3507,1
3508,3
3509,4
3510,2
3511,1
3512,1
3513,3
3514,2
3515,3
3516,4
3517,4
3518,3
3519,4
3520,3
3521,3
3522,1
3523,1
3524,4
3525,3
3526,3
3527,3
3528,1
3529,1
3530,2
3531,4
3532,4
3533,3
3534,4
3535,4
3536,1
3537,1
3538,1
3539,4
3540,3
3541,3
3542,3
3543,4
3544,3
3545,3
3546,1
3547,1
3548,3
3549,3
3550,3
3551,3
3552,1
3553,1
3554,4
3555,4
3556,4
3557,1
3558,4
3559,4
3560,4
3561,4
3562,3
3563,1
3564,4
3565,3
3566,1
3567,3
3568,3
3569,3
3570,4
3571,3
3572,2
3573,3
3574,1
3575,4
3576,2
3577,3
3578,1
3579,1
3580,3
3581,3
3582,1
3583,3
3584,3
3585,3
3586,4
3587,3
3588,1
3589,3
3590,1
3591,2
3592,1
3593,3
3594,3
3595,3
3596,3
3597,4
3598,4
3599,1
3600,3
3601,3
3602,4
3603,1
3604,1
3605,3
3606,3
3607,4
3608,1
3609,3
3610,1
3611,3
3612,1
3613,3
3614,1
3615,4
3616,2
3617,3
3618,1
3619,1
3620,3
3621,2
3622,4
3623,4
3624,4
3625,2
3626,4
3627,3
3628,3
3629,4
3630,1
3631,3
3632,1
3633,3
3634,4
3635,3
3636,1
3637,4
3638,1
3639,1
3640,3
3641,1
3642,1
3643,3
3644,1
3645,3
3646,3
3647,4
3648,4
3649,3
3650,4
3651,4
3652,4
3653,3
3654,4
3655,2
3656,4
3657,1
3658,4
3659,3
3660,4
3661,3
3662,1
3663,3
3664,4
3665,2
3666,3
3667,3
3668,3
3669,1
3670,3
3671,2
3672,3
3673,1
3674,3
3675,4
3676,4
3677,4
3678,3
3679,4
3680,3
3681,3
3682,1
3683,3
3684,4
3685,3
3686,4
3687,3
3688,1
3689,1
3690,3
3691,2
3692,1
3693,3
3694,3
3695,4
3696,3
3697,3
3698,2
3699,3
3700,1
3701,3
3702,4
3703,3
3704,1
3705,1
3706,4
3707,1
3708,1
3709,4
3710,3
3711,3
3712,3
3713,3
3714,1
3715,1
3716,1
3717,3
3718,3
3719,4
3720,1
3721,4
3722,3
3723,3
